window_id,solution_id,judge,current_idle_s,keys_5s,keys_10s,keys_30s,text_keys_30s,keys_60s,text_keys_60s,backspace_30s,enter_30s,control_30s,clipboard_ops_30s,row_changes_30s,column_changes_30s,my_label,reason,key_summary,code_replay
1259801-w004,1259801,AC,16.562,0,0,16,15,36,30,0,1,0,0,1,13,0,没有明确卡住证据，保守不打扰,"# -> i -> n -> c -> Shift -> l -> u -> d -> Shift -> < -> e -> s -> d -> t -> i -> o -> . -> h -> Shift -> Enter -> > -> n -> t ->   -> m -> i -> a -> i -> Shift -> N -> ( -> Shift -> ( -> n -> Shift -> { -> Enter -> ' -> Enterx3 -> r -> t -> u -> r -> e -> n ->   -> 0 -> ; -> Enter -> Shift -> } -> i -> n -> t -> s ->   -> , -> e -> , -> r -> Enter -> ; -> w -> h -> i -> e -> Shift -> l -> ( -> s -> c -> a -> n -> f -> Shift -> ( -> "" -> s -> Shift -> ~ -> e -> , -> r -> , -> Shift -> & -> s -> Shift -> "" -> % -> d -> Shift -> ~ -> Shift -> d -> % -> , -> Shift -> d -> %","#include<stdio.h>
int main(
{'
    int s,e,r;
    while(scanf(""%d~%d,%ds ,&s,&e,&r ;
}   {
        if(e-s>r||
        {
            printf(""Yes\n  ;
            continue;

        printf(""No\n  ;
"
1259801-w005,1259801,AC,17.817,0,0,9,6,10,7,0,0,0,0,0,7,0,没有明确卡住证据，保守不打扰,"# -> i -> n -> c -> Shift -> l -> u -> d -> Shift -> < -> e -> s -> d -> t -> i -> o -> . -> h -> Shift -> Enter -> > -> n -> t ->   -> m -> i -> a -> i -> Shift -> N -> ( -> Shift -> ( -> n -> Shift -> { -> Enter -> ' -> Enterx3 -> r -> t -> u -> r -> e -> n ->   -> 0 -> ; -> Enter -> Shift -> } -> i -> n -> t -> s ->   -> , -> e -> , -> r -> Enter -> ; -> w -> h -> i -> e -> Shift -> l -> ( -> s -> c -> a -> n -> f -> Shift -> ( -> "" -> s -> Shift -> ~ -> e -> , -> r -> , -> Shift -> & -> s -> Shift -> "" -> % -> d -> Shift -> ~ -> Shift -> d -> % -> , -> Shift -> d -> %","#include<stdio.h>
int main(
{'
    int s,e,r;
    while(scanf(""%d~%d,%ds ,&s,&e,&r!=EOF
}   {
        if(e-s>r||
        {
            printf(""Yes\n  ;
            continue;

        printf(""No\n  ;
"
1166905-w003,1166905,WA,292.125,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,n -> l -> o -> n -> g ->   -> i -> n -> t ->   -> a -> t -> a -> d -> [ -> Shift -> N -> + -> 5 -> ;x2 -> i -> Shift -> < -> = -> Shift -> N -> ; -> i -> +x2 -> Shiftx2 -> { -> Enter -> d -> a -> t -> a -> [ -> i -> = -> 1 -> ; -> Enter -> f -> o -> r -> Shift -> ( -> i -> n -> t -> i -> = -> 2 -> ; -> i -> Shiftx41 -> * -> Shift -> i -> Shift -> = -> Shift -> N -> ; -> i -> Shift -> +x2 -> Shift -> Enter -> { -> f -> Shift -> ( -> i ->   -> Shiftx5 -> < -> d -> a -> t -> a -> [ -> i -> Shift -> { -> Enter -> f -> o -> r -> Shift -> ( -> i -> n -> t ->   -> j -> = -> 2 -> Shiftx6 -> *,"#       <stdio.h>

#define N_MAX vt nn {
    for(int i=2
void long intint n[N+5n;x=EOF
    n=N    ;
int         int data[
               ;i<=N;i++ {
        data[i =1;

    for(int =2;i*i=<;i++ {
        if(data[i  {
            for(Nnt j=2*i;j<=N;j+=i {
                n--;[j =0;





int calculate(int n {
"
1166905-w004,1166905,WA,129.525,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,; -> i -> Shift -> < -> = -> Shift -> N -> ; -> i -> +x2 -> Shiftx2 -> { -> Enter -> d -> a -> t -> a -> [ -> i -> = -> 1 -> ; -> Enter -> f -> o -> r -> Shift -> ( -> i -> n -> t -> i -> = -> 2 -> ; -> i -> Shiftx41 -> * -> Shift -> i -> Shift -> = -> Shift -> N -> ; -> i -> Shift -> +x2 -> Shift -> Enter -> { -> f -> Shift -> ( -> i ->   -> Shiftx5 -> < -> d -> a -> t -> a -> [ -> i -> Shift -> { -> Enter -> f -> o -> r -> Shift -> ( -> i -> n -> t ->   -> j -> = -> 2 -> Shiftx6 -> * -> i -> ; -> j -> Shift -> < -> = -> Shift -> N -> ; -> j -> Shift -> +x2 -> = -> i -> Shift -> { -> Enter -> d -> a,"#       <stdio.h>

#define N_MAX vt nn {
    for(int i=2
void long intint n[N+5n;x=EOF
    n=N    ;
int         int data[
               ;i<=N;i++ {
        data[i =1;

    for(int =2;i*i=<;i++ {
        if(data[i  {
            for(Nnt j=2*i;j<=N;j+=i {
                n--;[j =0;



     calcula  ( {
    c
int calculate(int n {
"
1380331-w002,1380331,AC,77.157,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,"Shift -> ; -> t -> m -> p -> Controlx2 -> Enter -> n -> s -> t -> r -> c -> o -> p -> y -> Shift -> ( -> n -> a -> q -> m -> 1 -> , -> t -> m -> p -> ; -> Shiftx3 -> s -> t -> r -> Shift -> ( -> n -> 1 -> 2 -> , -> t -> m -> p -> Shiftx2 -> + -> i -> ; -> Shiftx3 -> + -> 1 -> Shift -> c -> Controlx2 -> c -> Alt","















c           c                           ;
            tmp
            strcpy(n1,tmp ;
            str   (n2,tmp+i+1"
1070364-w003,1070364,WA,156.702,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,"Shift -> # -> i -> n -> c -> l -> u -> d -> Shift -> e -> Shift -> < -> s -> t -> d -> i -> o -> h -> . -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> i -> n -> Shift -> ) -> Shift -> ( -> v -> i -> o -> i -> d -> Shift -> { -> Enter -> i -> t ->   -> a -> n -> , -> b -> ; -> Enter -> s -> c -> a -> n -> g -> f -> Shift -> ( -> "" -> % -> d -> Shift -> % -> d -> , -> Shiftx6 -> & -> a -> , -> Shiftx10 -> & -> b -> ; -> Enter -> f -> o -> r -> Shift -> ( -> b -> Shift -> > -> 0 -> Shift -> { -> Enterx2 -> n -> t ->   -> i -> c -> ; -> c -> = -> a -> Shiftx21 -> % -> b -> ;","#include<stdio.h>
int main(void {
    int a,b;
    scanf(""%d%d ,&a,&b ;
    int c;0 {
    while
        c=a%b;
        a=b;
        b=c;

    printf(""%d ,a ;
    return 0;"
1070364-w005,1070364,WA,74.963,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,"Enter -> i -> t ->   -> a -> n -> , -> b -> ; -> Enter -> s -> c -> a -> n -> g -> f -> Shift -> ( -> "" -> % -> d -> Shift -> % -> d -> , -> Shiftx6 -> & -> a -> , -> Shiftx10 -> & -> b -> ; -> Enter -> f -> o -> r -> Shift -> ( -> b -> Shift -> > -> 0 -> Shift -> { -> Enterx2 -> n -> t ->   -> i -> c -> ; -> c -> = -> a -> Shiftx21 -> % -> b -> ; -> Enter -> a -> = -> b -> ; -> Enter -> b -> = -> c -> ; -> Enter -> p -> r -> i -> n -> t -> f -> Shift -> ( -> "" -> % -> d -> , -> a -> ; -> Enter -> r -> e -> y -> t -> u -> r -> n ->   -> 0 -> ; -> e -> w -> f -> h -> i","cinclude<stdio.h>
int main(void {
    int a,b;
    while(""%d%d ,&a,&b ;     !=EOF){
    int c;0 {
    while
        c=a%b;
        a=b;
        b=c;

    printf(""%d\na ;
    }eturn 0;"
1271224-w001,1271224,AC,42.727,0,0,0,0,4,1,0,0,0,0,0,0,1,近期输入很少但仍在任务中，可能卡住，可考虑弹窗,"ArrowDownx8 -> ArrowUpx2 -> ArrowDownx3 -> ArrowUpx8 -> ArrowDown -> ArrowUpx2 -> Shift -> # -> i -> n -> l -> c -> u -> d -> e -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> n -> i -> ( -> Shiftx2 -> { -> Enter -> w -> h -> i -> l -> e -> ( -> Shift -> c -> s -> a -> f -> n -> s -> c -> a -> n -> f -> Shift -> ( -> Shift -> "" -> Shift -> % -> d -> , -> n -> Shift -> & -> = -> Shiftx25 -> ! -> Shiftx2 -> E -> O -> F -> Shift -> { -> Enter -> i -> n -> t ->   -> n -> ; -> Enter -> i -> n -> t ->   -> z -> h -> a -> n -> g -> [ -> a -> i -> c -> Control -> ArrowRightx2","#include<stdio.h>
int main( {
    while(scanf(""%d ,&  ! EOF {
        int n;
        int zhang[aic"
1440765-w001,1440765,AC,84.426,0,0,0,0,0,0,0,0,0,0,0,0,-1,按键/代码证据过少或回放异常，跳过,Control -> v -> Shift -> s -> t -> i -> r -> n -> g ->   -> s -> Controlx2 -> t -> r -> i -> s -> n -> g -> s ->   -> ; -> Enter,"v




string s;
"
1116414-w002,1116414,WA,39.597,0,0,0,0,48,21,0,0,0,0,0,0,-1,按键/代码证据过少或回放异常，跳过,Controlx5 -> v -> - -> n ->  x2 -> Shift -> &x2 -> n -> Shift -> ! -> = -> 0 -> Shift -> &x2 -> Shift -> ! -> m -> = -> 0 -> Enter -> i -> f -> Shift -> ( -> * -> Shiftx22 -> n -> =x2 -> 0,"v


















                    &&n!=0&&m!=0
                            n


        if(n==0"
1116414-w003,1116414,WA,87.256,0,0,0,0,0,0,0,0,0,0,0,0,-1,按键/代码证据过少或回放异常，跳过,Controlx5 -> v -> - -> n ->  x2 -> Shift -> &x2 -> n -> Shift -> ! -> = -> 0 -> Shift -> &x2 -> Shift -> ! -> m -> = -> 0 -> Enter -> i -> f -> Shift -> ( -> * -> Shiftx22 -> n -> =x2 -> 0,"v


















                    &&n!=0&&m!=0
                            n


        if(n==0"
1036007-w002,1036007,WA,118.991,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,"Shift -> # -> i -> n -> c -> l -> u -> d -> e -> Shift -> s -> t -> < -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t -> m -> a -> i -> n ->   -> Shift -> ( -> Enter -> Shift -> { -> Enter -> i -> n -> t ->   -> m -> , -> n -> ; -> Enter -> c -> h -> a -> r ->   -> c -> h -> ; -> Enter -> w -> s -> w -> h -> i -> l -> e -> Shift -> ( -> s -> c -> a -> n -> f -> Shift -> ( -> Shift -> "" -> Shiftx8 -> % -> D -> d ->   -> Shift -> % -> d ->   -> Shift -> % -> c -> , -> Shift -> &x3 -> Shiftx5 -> m -> , -> m -> , -> c -> h -> Shift -> ! -> =x2 -> Shift -> E -> O -> F","#include<stdio.h>
int main(
{
    int m,n;
    char ch;
    while(scanf(""%d %d %c ,&m, n, ch !=EOF {
 =      int k[m [n0={}m;i++ {
            for(int j=0;j<n;j++ {
                scanf(""%d ,&
                            k[i [j  ;


"
1036007-w003,1036007,WA,253.436,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,"Shift -> # -> i -> n -> c -> l -> u -> d -> e -> Shift -> s -> t -> < -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t -> m -> a -> i -> n ->   -> Shift -> ( -> Enter -> Shift -> { -> Enter -> i -> n -> t ->   -> m -> , -> n -> ; -> Enter -> c -> h -> a -> r ->   -> c -> h -> ; -> Enter -> w -> s -> w -> h -> i -> l -> e -> Shift -> ( -> s -> c -> a -> n -> f -> Shift -> ( -> Shift -> "" -> Shiftx8 -> % -> D -> d ->   -> Shift -> % -> d ->   -> Shift -> % -> c -> , -> Shift -> &x3 -> Shiftx5 -> m -> , -> m -> , -> c -> h -> Shift -> ! -> =x2 -> Shift -> E -> O -> F","#include<stdio.h>
int main(
{
    int m,n;
    char ch;
    while(scanf(""%d %d %c ,&m, n, ch !=EOF {
 =      int k[m [n0={}m;i++ {
            for(int j=0;j<n;j++ {
                scanf(""%d ,&
                            k[i [j  ;


"
1019177-w003,1019177,AC,64.403,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,"Shift -> # -> i -> n -> c -> l -> u -> d -> e -> Shift -> > -> < -> s -> t -> d -> i -> o -> . -> h -> Enter -> i -> n -> t ->   -> m -> a -> i -> n -> Shift -> ( -> ) -> Shift -> { -> Enterx2 -> r -> e -> t -> u -> r -> n ->   -> 0 -> ; -> Enterx3 -> i -> t -> n ->   -> a -> rx2 -> [ -> 8 -> = -> 0 -> ; -> w -> h -> i -> l -> Enter -> e -> w -> h -> i -> l -> e -> Shift -> ( -> ) -> Shiftx10 -> S -> Shiftx2 -> s -> c -> n -> a -> f -> Shift -> ( -> ) -> Shift -> "" -> Shiftx9 -> "" -> Shiftx10 -> % -> d -> Enter -> u -> i -> n -> t ->   -> n -> ; -> , -> Shiftx16 -> & -> n -> Shift","#include<stdio.h
void turn(int *rr ,int n {
whilint m=7;
    return whil
    arr[m--c=nf(""%d
                    ,&n !=EOF {

    turn(arr,int n
    }
"
1142006-w001,1142006,WA,77.438,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,"Shift -> # -> n -> c -> l -> i -> u -> d -> e -> Shift -> < -> s -> t -> d -> i -> o -> . -> Shift -> > -> Enter -> h -> Shiftx8 -> # -> i -> n -> c -> l -> u -> e -> d -> Shift -> s -> < -> t -> r -> i -> n -> g -> . -> h -> Shift -> < -> Enter -> > -> Shift -> Enter -> i -> n -> t ->   -> b -> i -> g -> Shift -> _ -> n -> u -> m -> Shift -> _ -> m -> o -> d -> Shift -> ( -> c -> h -> r ->   -> a -> s -> t -> r -> [ -> ,","#include<stdio.h>
#include<string.h>
int big_num_mod(char str[ ,"
1142006-w005,1142006,WA,26.881,0,0,1,1,2,2,0,0,0,0,0,0,-1,低活动可能是思考/阅读，证据不足,( -> x -> * -> y -> i -> n -> t ->   -> p -> a -> r -> t -> = -> Shift -> ( -> x -> y -> * -> Shift -> % -> p -> ; -> Enter -> u -> s -> m -> + -> m -> + -> = -> p -> ; -> Enter -> s -> u -> m -> Shift -> % -> = -> p -> ; -> Enter -> x -> * -> 1 -> 0 -> = -> x -> ; -> Shift -> % -> ; -> Enter -> x -> Shift -> % -> = -> p -> ; -> r -> Enter -> e -> t -> u -> r ->   -> s -> n -> u -> m -> ; -> Enter -> i -> n -> t ->   -> a -> i -> n -> m -> Shift -> ( -> Shift -> Enter -> { -> h -> a -> c -> r ->   -> s -> t -> r -> [ -> 1 -> 0x4 -> 5 -> l -> ; -> Enter,"#include<stdio.h>
#include<string.h>
int big_num_mod(char str[ ,int l,long long
    int x=1;
    int sum=0;{
    int flag=l-1;
          flagg=
        int y=str[--  -- -'0 ;
        int part=(x*y %p;
        sum+=p   ;
        sum%=p;
        x*=10;x%
        x%=p;

    return sum;

int main( {
    char str[10005 ;
    int p;m
    while(scanf(""%s ,%d,str,&p !=EOF {
        int l=strlen(str ;    (str,l,p ;

        printf(""%d\n ,r ;

    return 0;"
1055076-w001,1055076,TLE,2.728,1,1,1,1,1,1,0,1,0,0,0,0,-1,按键/代码证据过少或回放异常，跳过,Shift -> # -> i -> n -> c -> u -> d -> l -> e -> < -> Shift -> . -> s -> t -> s -> t -> i -> o -> dx2 -> i -> o -> h -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> i -> n -> Shift -> ( -> Shift -> { -> Enterx2,"#include<stidio h>
int main( {
"
1055076-w005,1055076,TLE,62.317,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,i -> n -> t ->   -> n -> { -> Shift -> Enter -> f -> o -> Shift -> r -> 9 -> Shiftx3 -> ( -> i -> n -> t ->   -> i ->   -> = ->   -> 1 -> ; -> i -> Shiftx4 -> * -> i -> < -> Shift -> = -> n -> ; -> i -> +x2 -> Shiftx2 -> { -> Enter -> i -> f -> Shift -> ( -> n -> % -> Shift -> 2 -> Shift -> { -> ( -> n -> Shift -> % -> 2 -> i -> =x2 -> 0 -> Shift -> { -> Enterx2 -> n -> t ->   -> i -> r -> e -> ; -> r -> e ->   -> = ->   -> 0 -> = -> Shift -> + -> =x2 ->   -> e -> r -> Shift -> + -> i -> Shift -> + -> n -> / -> i -> ' -> ; -> Enter -> r -> e -> t -> u -> r -> n ->   -> r -> ;,"#include<studio h>
int find(int nc{u
    int re=0i = 1;i*i<=n;i++ {
        if(n%i==0 {

            re = re+i+n/i;


    return re;


    int t,n,re
    while(scanf(""%d ,&t !=EOF {
        for(int j = 0;j<t;j++ {
           scanf(""%d ,&n ;
           re = find(n ;
           printf(""%d\n ,re ;"
1272188-w003,1272188,WA,87.672,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,Shiftx12 -> & -> n -> Shift -> ! -> = -> Shift -> E -> O -> F -> Shift -> { -> Enter -> f -> o -> r ->   -> Shift -> ( -> i -> n -> t ->   -> i -> = -> ; -> i -> 1 -> Shift -> < -> n -> ; -> i -> Shift -> +x2 -> Shift -> { -> Enter -> i -> f -> Shift -> ( ->   -> n -> Shift -> > -> = -> i -> Shift -> * -> ( -> Shift -> i -> Shift -> + -> 1 -> / -> 2 -> Shift -> &x2 -> n -> Shift -> < -> = -> Shift -> ( -> i -> Shift -> + -> 1 -> ( -> Shift -> i -> Shift -> + -> 2 -> Shift -> ) -> * -> / -> 2 ->   -> x -> = -> i -> ; -> Enterx2 -> b -> e -> a -> k -> r -> ; -> Enter -> f -> o ->   -> r -> Shift -> i,"#include <stdio.h>
int main ( {
    int n,k
    while (scanf (""%d ,&; !=EOF {
        int res=0;=1;i<n;i++ {
            if (n>=i*(i+1 /2&&n<(i+2)*     /2  x=i;
            break;                             k

        for (int i=1;i<=;i++  {
            if (i!=k  res+=i*i;
            else res+=(n-k *k;

        printf (""%d\n ,res ;

c   return 0;"
1272188-w004,1272188,WA,65.761,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,Enter -> f -> o -> r ->   -> Shift -> ( -> i -> n -> t ->   -> i -> = -> ; -> i -> 1 -> Shift -> < -> n -> ; -> i -> Shift -> +x2 -> Shift -> { -> Enter -> i -> f -> Shift -> ( ->   -> n -> Shift -> > -> = -> i -> Shift -> * -> ( -> Shift -> i -> Shift -> + -> 1 -> / -> 2 -> Shift -> &x2 -> n -> Shift -> < -> = -> Shift -> ( -> i -> Shift -> + -> 1 -> ( -> Shift -> i -> Shift -> + -> 2 -> Shift -> ) -> * -> / -> 2 ->   -> x -> = -> i -> ; -> Enterx2 -> b -> e -> a -> k -> r -> ; -> Enter -> f -> o ->   -> r -> Shift -> i -> n -> t -> ( -> i ->   -> = -> 1 -> ; -> i -> Shift -> < -> k,"cinclude <stdio.h>
int main ( {
    int n,k
    while (scanf (""%d ,&; !=EOF {
        int res=0;=1;i<n;i++ {
            if (n>=i*(i+1 /2&&n<(i+2)*     /2  x=i;
            break;                            {k
            c     }
        for (int i=1;i<=;i++  {
            if (i!=k  res+=i*i;
            else res+=(n-k *k;
                         (k+1 *k/2
        printf (""%d\n ,res ;

c   return 0;"
1204075-w002,1204075,WA,21.991,0,0,2,1,4,3,0,0,0,0,0,0,1,近期输入很少但仍在任务中，可能卡住，可考虑弹窗,"Shift -> # -> i -> n -> l -> u -> d -> e -> c ->   -> Shift -> < -> t -> s -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> i -> Enter -> n -> t ->   -> m -> a -> i -> n -> Shift -> ) -> Shift -> ( -> Shift -> { -> Enter -> i -> n -> t ->   -> y -> , -> m -> , -> d -> , -> m -> i -> n -> y -> t -> e -> u -> t -> e -> , -> s -> ; -> Enter -> w -> h -> i -> l -> e -> Shift -> ( -> s -> c -> a -> n -> f -> Shift -> ( -> "" -> h -> p -> Shift -> % -> d -> Shift -> : -> Shift -> % -> d -> , -> Shift -> % -> d -> / -> Shiftx4 -> % -> d -> / -> Shift -> % -> d -> , ->  ","#include <stdio.h>

int main( {
    int y,m,d,hips;e
    while(scanf(""%d:%d,%d/%d/%d , &h,&p,&y)&m,&y !=EOF {
"
1322502-w001,1322502,AC,84.553,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,"# -> Shift -> n -> c -> l -> i -> u -> d -> e -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> i -> n -> Shift -> ( -> Shift -> { -> Enter -> i -> n ->   -> t -> i -> n -> t ->   -> n -> , -> ; -> m -> Enter -> h -> i -> w -> l -> e -> Shift -> ( -> s -> c -> a -> n -> f -> Shift -> ( -> Shift -> : -> ""x2 -> Shiftx2 -> % -> d -> "" -> , -> Shift -> & -> n -> . -> Shift -> & -> m ->   -> Shift -> % -> d -> , -> Shift -> ! -> = -> Shift -> E -> O -> F -> Shift -> { -> Enter -> i -> n -> t -> a -> rx2 ->   -> [ -> 1 -> 5","#include<stdio.h>
int main( {int
    int n,m;
    while(scanf(""%d %dn.&m,   !=EOF {
        int arr[105 [105 ;
        for(int i=0;i<n;i++ {
            for(int j=0;j<5;j+  {
"
1262853-w001,1262853,AC,32.95,0,0,0,0,1,0,0,0,0,0,0,0,-1,按键/代码证据过少或回放异常，跳过,Controlx141 -> Shiftx2 -> # -> i -> n -> c -> l -> u -> d -> e -> d -> Altx5,#included
1095283-w002,1095283,AC,65.628,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,Shift -> > -> Enter -> i -> t ->   -> m -> a -> i -> nx2 -> Shift -> ( -> [ -> Shift -> Enterx2 -> Shift -> { -> Enterx3 -> r -> t -> e -> u -> r -> n ->   -> c -> 0 -> ; -> ' -> r -> e -> t -> u -> r -> n ->   -> 0 -> ; -> i -> n -> t ->   -> Enter -> # -> Shift -> i -> c -> l -> d -> y -> u -> n -> e -> u -> d -> e ->   -> Shift -> < -> s -> t -> r -> i -> g -> n -> . -> h -> Shift -> > -> h -> a -> r -> c ->   -> s -> [ -> 1 -> 0x2 -> ; -> Enter -> h -> w -> i -> k -> w -> g -> h -> w -> h -> i -> l -> e -> 9 -> a -> Shift -> I -> Shift -> ( -> s -> c,"#include <[tdio.h>
#include <string.h>
{
    int
    char s[100 ;
    while(scanf(""%s ,s !=EOF {
        int flag=1;
        int len=en(;i<(si;+
                      len     {
            if(s[i !=s[len-1-i  {
                flag=0;
                break;"
1257843-w003,1257843,AC,94.291,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,"Shift -> # -> i -> n -> c -> l -> u -> d -> e ->   -> CapsLock -> Shift -> CapsLock -> Shiftx11 -> < -> Shift -> s -> t -> d -> o -> . -> h -> i -> Shift -> < -> Shift -> > -> Enterx2 -> i -> n ->   -> m -> a -> t -> i -> n -> Shiftx6 -> ( -> Enter -> Shift -> { -> Enter -> i -> n -> t ->   -> n -> ; -> Enter -> w -> h -> l -> e -> i -> Shift -> ( -> s -> a -> n -> c -> f -> Shift -> ( -> Shift -> "" -> Shift -> d -> % -> , -> Shiftx12 -> & -> n -> Shiftx2 -> ! -> = -> Shift -> E -> O -> F -> Shiftx2 -> Enter -> Shift -> { -> Enter","#include <stdio.h>

int main(
{
    int n;
    while(scanf(""%d ,&n !=EOF
    {
"
1432485-w003,1432485,AC,76.82,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,[ -> u -> . -> s -> i -> z -> e -> ( -> Shift -> i -> ; -> Shift -> + -> Shift -> { -> + -> Enter -> i -> n -> t ->   -> v ->   -> = ->   -> g -> [ -> u -> [ -> i -> . -> f -> i -> s -> r -> t -> Enter -> ; -> i -> t ->   -> d -> n ->   -> = ->   -> g -> [ -> u -> [ -> i -> . -> s -> e -> c -> o -> d -> ; -> n -> Enterx2 -> f -> i -> Shift -> ( -> i -> s -> d -> t -> [ -> v ->   -> Shift -> > ->   -> ; -> d -> Shift -> Enter -> d -> i -> { -> t -> s -> [ -> v ->   -> = ->   -> d -> ; -> Enterx2 -> p -> q -> . -> p -> u -> d -> h -> s -> h,"#include <bits/stdc++.h>
using namespace std;

int main( {
    int n,m;
    while(cin >> n >> m {
        vector<vector<iair<int,int> ;
        while(m-- {
            int u,v,w;
            cin >> u >> v >> w;
            g[u .push_back({v,w  ;
            g[v .push_back({u,w  ;


        vector<int> st(n,false ;
        vector<int> dist(n ;
        dist[0  = 0;
        priority_queue<pair<int,int>cvector<v             ,greater<v               pq;
        pr.push({0,0  ;
        long long sum = 0;{
            auto t = pq.top( ;
            int u = t.second;
            int w = t.first;

            if(st[u  {
                continue;

            st[u  = true;

            sum += w; = 0;i < g[u .size( ;i++ {
                int v = g[u [i .first;
                int d = g[u [i .second;

                if(dist[v  > d;{
                    dist[v  = d;
                    pq.push({dist[v ,v  ;
                    sum += d;



        cout << sum << endl;"
1432485-w005,1432485,AC,67.736,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,"t -> Enter -> ; -> i -> t ->   -> d -> n ->   -> = ->   -> g -> [ -> u -> [ -> i -> . -> s -> e -> c -> o -> d -> ; -> n -> Enterx2 -> f -> i -> Shift -> ( -> i -> s -> d -> t -> [ -> v ->   -> Shift -> > ->   -> ; -> d -> Shift -> Enter -> d -> i -> { -> t -> s -> [ -> v ->   -> = ->   -> d -> ; -> Enterx2 -> p -> q -> . -> p -> u -> d -> h -> s -> h -> Shiftx71 -> ( -> Shift -> { -> Shift -> d -> s -> i -> t -> [ -> v -> , -> v -> ; -> Enterx3 -> l -> o -> n -> g ->   -> o -> n -> g -> l ->   -> s -> u -> m ->   -> = ->   -> 0 -> ; -> Enter -> s","#include <bits/stdc++.h>
using namespace std;

int main( {
    int n,m;
    while(cin >> n >> m {
        vector<vector<iair<int,int> ;
        while(m-- {
            int u,v,w;
            cin >> u >> v >> w;
            g[u .push_back({v,w  ;
            g[v .push_back({u,w  ;


        vector<int> st(n,false ;
        vector<int> dist(n ;
        dist[0  = 0;
        priority_queue<pair<int,int>cvector<v             ,greater<v               pq;
        pr.push({0,0  ;
        long long sum = 0;{
            auto t = pq.top( ;
            int u = t.second;
            int w = t.first;

            if(st[u  {
                continue;

            st[u  = true;

            sum += w; = 0;i < g[u .size( ;i++ {
                int v = g[u [i .first;
                int d = g[u [i .second;

                if(dist[v  > d;{
                    dist[v  = d;
                    pq.push({dist[v ,v  ;
                    sum += d;



        cout << sum << endl;


 v
 c"
1154760-w004,1154760,AC,92.875,0,0,0,0,0,0,0,0,0,0,0,0,0,长时间无文本输入，保守视为阅读/检查，不打扰,"o -> . -> h -> > -> Enter -> i -> t ->   -> n -> m -> a -> n -> i -> ( -> v -> o -> i -> d -> Enter -> { -> Enter -> i -> n -> t ->   -> t -> ; -> Enter -> w -> s -> c -> a -> n -> f -> ( -> "" -> % -> d -> , -> & -> t -> ; -> Enter -> w -> h -> i -> l -> e -> ( -> t -> -x2 -> Enter -> { -> Enter -> i -> n -> t ->   -> n -> ; -> Enter -> s -> c -> a -> n -> f -> ( -> "" -> % -> d -> , -> & -> n -> ; -> Enter -> i -> n -> t -> i -> n -> t ->   -> a -> [ -> l -> o -> g -> n -> l -> o -> n -> g ->   -> l -> o -> n -> g ->   -> a -> [","#include <stdio.h>
#include <string.h>
{
    int t;
    scanf(""%d ,&t ;
    while(t--
    int a[max ;
    for (int i=1;i<max;i++
    {   scanf(""%lld&n ;
        a[ig=1;ng a[

    for(int i=2;i<max;i++
    {   int
        for (int j=i+"
