solution_id,problem_id,judge,type,detail,duration_s,total_keys,code_at_trigger,submitted_code,keys_10s_before,keys_10s_after,keys_20s_before,keys_20s_after,keys_30s_before,keys_30s_after,label
1360912,2104,NoData,DEBUG,bs_pause_2x,1410.7,249,"ccccccvcvvcv
cc","

#include <stdio.h>
#include <stdlib.h>
#include <string.h>
#include <math.h>

#define MAX_SIZE 100
#define MAX_K 51

void sort_unique(int *arr, int *len) {
    int i, j, temp;
    int unique[MAX_SIZE] = {0};
    int u_len = 0;
    for (i = 0; i < *len; i++) {
        int flag = 1;
        for (j = 0; j < u_len; j++) if (arr[i] == unique[j]) flag = 0;
        if (flag) unique[u_len++] = arr[i];
    }
    for (i = 0; i < u_len - 1; i++)
        for (j = 0; j < u_len - 1 - i; j++)
            if (unique[j] > unique[j + 1]) {
                temp = unique[j];
                unique[j] = unique[j + 1];
                unique[j + 1] = temp;
            }
    memcpy(arr, unique, sizeof(int) * u_len);
    *len = u_len;
}

void union_set(int *A, int n, int *B, int m, int *U, int *u_len) {
    int temp[MAX_SIZE * 2] = {0};
    int t_len = 0;
    for (int i = 0; i < n; i++) temp[t_len++] = A[i];
    for (int i = 0; i < m; i++) temp[t_len++] = B[i];
    sort_unique(temp, &t_len);
    memcpy(U, temp, sizeof(int) * t_len);
    *u_len = t_len;
}

void intersect_set(int *A, int n, int *B, int m, int *I, int *i_len) {
    int temp[MAX_SIZE] = {0};
    int t_len = 0;
    for (int i = 0; i < n; i++)
        for (int j = 0; j < m; j++)
            if (A[i] == B[j]) { temp[t_len++] = A[i]; break; }
    sort_unique(temp, &t_len);
    memcpy(I, temp, sizeof(int) * t_len);
    *i_len = t_len;
}

void diff_set(int *A, int n, int *B, int m, int *D, int *d_len) {
    int temp[MAX_SIZE] = {0};
    int t_len = 0;
    for (int i = 0; i < n; i++) {
        int flag = 1;
        for (int j = 0; j < m; j++) if (A[i] == B[j]) flag = 0;
        if (flag) temp[t_len++] = A[i];
    }
    sort_unique(temp, &t_len);
    memcpy(D, temp, sizeof(int) * t_len);
    *d_len = t_len;
}

int get_min_k(int len1, int len2, int len3, int len4) {
    int k = 3;
    while (1) {
        if (k % 2 == 0 || k < 3 || k > MAX_K) { k++; continue; }
        int mid = k / 2;
        int area1 = mid * (mid + 1) / 2;
        int area2 = mid * (mid + 1) / 2;
        int area3 = mid * mid;
        int area4 = mid * mid;
        if (area1 >= len1 && area2 >= len2 && area3 >= len3 && area4 >= len4) break;
        k++;
    }
    return k;
}

char get_diag_char(int k, int row, int col) {
    int mid = k / 2;
    if (row != col && row + col != k - 1) return 0;
    int diff = abs(row - mid);
    if (diff == 0) return 'X';
    else if (diff == 1) return 'A';
    else if (diff == 2) return 'B';
    else return 'C';
}

int get_cycle_val(int *data, int len, int *idx) {
    int val = len == 0 ? 0 : data[(*idx) % len];
    (*idx)++;
    return val;
}

void fill_matrix(int k, int *U, int u_len, int *I, int i_len, int *D1, int d1_len, int *D2, int d2_len) {
    int mid = k / 2;
    int u_idx = 0, i_idx = 0, d1_idx = 0, d2_idx = 0;
    for (int row = 0; row < k; row++) {
        for (int col = 0; col < k; col++) {
            char c = get_diag_char(k, row, col);
            if (c != 0) { printf(""%5c"", c); continue; }
            int val;
            if (row + col < mid * 2) val = get_cycle_val(U, u_len, &u_idx);
            else if (row + col > mid * 2) val = get_cycle_val(I, i_len, &i_idx);
            else if (row > col) val = get_cycle_val(D1, d1_len, &d1_idx);
            else val = get_cycle_val(D2, d2_len, &d2_idx);
            printf(""%5d"", val);
        }
        printf(""\n"");
    }
}

int main() {
    int n, m, case_cnt = 0;
    while (scanf(""%d %d"", &n, &m) != EOF) {
        int A[MAX_SIZE], B[MAX_SIZE];
        int U[MAX_SIZE * 2], I[MAX_SIZE], D1[MAX_SIZE], D2[MAX_SIZE];
        int u_len, i_len, d1_len, d2_len;

        for (int i = 0; i < n; i++) scanf(""%d"", &A[i]);
        for (int i = 0; i < m; i++) scanf(""%d"", &B[i]);

        union_set(A, n, B, m, U, &u_len);
        intersect_set(A, n, B, m, I, &i_len);
        diff_set(A, n, B, m, D1, &d1_len);
        diff_set(B, m, A, n, D2, &d2_len);

        int k = get_min_k(u_len, i_len, d1_len, d2_len);
        if (case_cnt++ > 0) printf(""\n"");
        fill_matrix(k, U, u_len, I, i_len, D1, d1_len, D2, d2_len);
    }
    return 0;
}
",Control → Insert → Control → c → Backspacex2 → Control → Insert → Control → Insert → Control → c → Backspacex2,Backspace → Control → c,Control → Insert → Control → c → Backspacex2 → Control → Insert → Control → Insert → Control → c → Backspacex2,Backspace → Control → c,Control → Insert → Control → c → Backspacex2 → Control → Insert → Control → Insert → Control → c → Backspacex2,Backspace → Control → c,
1111461,2086,PE,IDLE,pause_34s,1519.2,1033,"VINT  mn;
whikeile(scanf(""%d\n,&n{




arr[n;intfotr(int i=0;i<n;i++{
scanf(""%d ,a&arr[i;v
v
cv(arr","#include<stdio.h>
void bubbleSort(int arr[], int n) {
    int i, j, temp;
    for (i = 0; i < n - 1; i++) {
        for (j = 0; j < n - i - 1; j++) {
            if (arr[j] > arr[j + 1]) {
                temp = arr[j];
                arr[j] = arr[j + 1];
                arr[j + 1] = temp;
            }
        }
    }
}


int main(){
    int n;
   
    while(scanf(""%d"",&n)!=EOF){
        int arr[n];
     for(int i=0;i<n;i++){
         scanf(""%d"",&arr[i]);
       
     }  
        bubbleSort(arr,n);
        for(int j=0;j<n;j++){
            if(arr[j]%2!=0){
                printf(""%d "",arr[j]);
            }
        }
        printf(""\n"");
        for(int r=0;r<n;r++){
            if(arr[r]%2==0){
                printf(""%d "",arr[r]);
            }
        }
        
        printf(""\n"");
    }
     
     
   
    
    
    
    
    return 0;
}",,", → n → ; → Enter",,", → n → ; → Enter",,", → n → ; → Enter",
1379358,2112,MLE,DEBUG,bs_pause_2x,766.5,896,"#Qinclude<.>stdio.h
int main(
{
int n;
    while(scanf('%d""%d,&n!=EOF{
int arr[n;
frpor(int i=0;i<n;i++{
scanf(""%d,&arr[i;
int k;
char order;
sscanfcanf(""%d %c&,&k,&order;
if(rooer=='LR{

void moeve(int arr[,itnt n
{
,int kk%=n;
int pre[k;
for(int i=0;i<k;;i++{
pre[i=arr[n-k+1;i
for(int i=n-k+-1;i>=0;i--{
arr[i+k=arr[i;
for(int i=0;i<k;i++{
arr[i=pere[i';move(arr,n,k;
innt t cntt=0=0;;

for(innt yt i==0=0;i<n;i++{
prinntftf)(""%%dd ,arr[i;
cnt++;
if(cnt====12{
cnt=0;
printf(""\bbn;else fif(or=='L{
move(arr,n,n-k;
cccc
return 0;
}
prinntf(tf(""|\n;
printf(""\ccccccccccccccccccccccccccccccc 13  ","#include<stdio.h>
void move(int arr[],int n,int k)
{
    k%=n;
    int pre[k];
    for(int i=0;i<k;i++){
        pre[i]=arr[n-k+i];
    }
    for(int i=n-k-1;i>=0;i--){
        arr[i+k]=arr[i];
    }
    for(int i=0;i<k;i++){
        arr[i]=pre[i];
    }
}
int main()
{
    int n;
    while(scanf(""%d"",&n)!=EOF){
        int arr[n];
        for(int i=0;i<n;i++){
            scanf(""%d"",&arr[i]);
        }
        int k;
        char order;
        scanf(""%d %c"",&k,&order);
        if(order=='R'){
            move(arr,n,k);
            int cnt=0;
            for(int i=0;i<n;i++){
                printf(""%d "",arr[i]);
                cnt++;
                if(cnt==12){
                    cnt=0;
                    printf(""\n"");
                }
            }
            if(cnt==0){
                printf(""\n"");
            }else{
            printf(""\n\n"");
            }
        }else if(order=='L'){
            move(arr,n,n-k);
                       int cnt=0;
            for(int i=0;i<n;i++){
                printf(""%d "",arr[i]);
                cnt++;
                if(cnt==12){
                    cnt=0;
                    printf(""\n"");
                }
            }
            if(cnt==0){
                printf(""\n"");
            }else{
            printf(""\n\n"");
            }
        }
    }
    return 0;
}",Backspacex2 → 2 → Backspacex6,Backspace,  → 7 → Backspacex2 → 2 → Backspacex6,Backspacex2 → ArrowDownx2 → ArrowRightx3 → Enter → Control → v,  → 7 → Backspacex2 → 2 → Backspacex6,Backspacex2 → ArrowDownx2 → ArrowRightx3 → Enter → Control → v,
1248377,1512,OLE,IDLE,pause_168s,799.0,440,"#include <stdio.h>
int main()
{











return 0;while(scanf(""%lld,&n
long long n;!=0
{
iintint a[10;9
for(int i=0;Ii<9;Ii++
{
n%16=a[i=n%16;
n/=16;c
v

{
if(a[i<=9

int sum=0;
sum+=a[i;
pri(""%d\n,sum;","#include <stdio.h>
int main()
{
    long long n;
  while(scanf(""%lld"",&n)!=0)  
  {
      int a[9];
      for(int i=0;n>0;i++)
      {
          a[i]=n%16;
          n/=16;
      }
      int sum=0;
      for(int i=0;i<9;i++)
  {
      if(a[i]<=9)
      sum+=a[i];
      
  }
  printf(""%d\n"",sum);
  }
    
    
    
    
    
    
    
    
    
    
    return 0;
}",,n → . → Shift → > → 0,,n → . → Shift → > → 0,,n → . → Shift → > → 0,
1360456,1748,AC,DEBUG,bs_pause_3x,1546.8,197,"#v)(
int n=0;
whielillie
while(acscannf(:""%s,str!=EOF{}len
int","#include<stdio.h>
#include<string.h>
#define MAX 1005
int main()
{
	char str[MAX];
	while(scanf(""%s"",str)!=EOF){
	    //printf(""%s\n"",str);
    	int len=strlen(str);
    	int cnt=0;
    	int sum=0;
    	for(int i=0;i<len;i++){
    		if(str[i]=='7')cnt++;
    		int tem=str[i]-'0';
    		sum+=tem;
    	}
    	int mid=len/2;
    	//printf(""%d %d\n"",cnt,mid);
    	if(cnt>mid||sum%7==0)printf(""Yes\n"");
    	else printf(""No\n"");
	}
	return 0;
}",Backspacex14,Backspacex14 → Enter → p → r → i → n,m → i → d → Backspacex14,"Backspacex14 → Enter → p → r → i → n → t → f → Shift → ( → "" → % → d →   → Shift → % → d → \ → n → , → c → n → t → ,",Enter → i → n → t →   → m → i → d → = → l → e → n → / → 2 → ; → m → i → d → Backspacex14,"Backspacex14 → Enter → p → r → i → n → t → f → Shift → ( → "" → % → d →   → Shift → % → d → \ → n → , → c → n → t → , → m → i → d → ;",
1437367,1848,OLE,IDLE,pause_55s,1418.6,990,",m,s,t;while(cin>>n>>m>>s>>t{
forIe(int i=0;i<m;i++{
int a,b,c;
cin>>a>>>
cin>>a>>b>>c;
g[a[b=c;

memfill(g,g+10000*10000;10000000000;,1000000000;
gp
gp
gp
g[b[a=c;

if(vere.ch;re.clear(;
if(dfs(==-1{
else{
for(int i=0;i<re.size(;i++{
cout<<re[i;
if(i!=re.soize(;ii!=re.size(-1{scoutzo-1cout<<"" ;cout<<""ccvccv<<endl;int dfs(int s,int t{
re[s=true;
s,tvisv[s=true;
re.push(
re.push_back(s;
for(int i=0;i<n;i++{
if(v[!vi!v[i&&g[s[i!=infconst int inf=xv;inf
mems
mems(svis,false,size(falsf,sizeof(v
memset(v,false,sizeof(vis;{
d(i,t;
if(s==treturn ;

bool dd=false;void{}s{]}dd=true;return ;x
vdd!dd.hcc","#include<bits/stdc++.h>
using namespace std;

const int MAXN = 1005;
int g[MAXN][MAXN];
bool vis[MAXN];
vector<int> re;
int n, m, s, t;
const int inf = 1e9;
bool dd = false;

void dfs(int s, int t) {
    vis[s] = true;
    re.push_back(s);
    if (s == t) {
        dd = true;
        return;
    }
    for (int i = 0; i < n; i++) {
        if (!vis[i] && g[s][i] != inf) {
            dfs(i, t);
            if (dd) return;   // 找到目标后立即返回
        }
    }
    // 注意：这里没有回溯，因为找到目标时已经逐层返回，未找到则 re 中可能残留无关节点，但输出时只会在 dd=true 时输出，此时 re 是正确的
}

int main() {
    while (cin >> n >> m >> s >> t) {
        // 将输入的节点编号从 1-based 转为 0-based
        s--; t--;
        // 初始化邻接矩阵
        for (int i = 0; i < n; i++) {
            for (int j = 0; j < n; j++) {
                g[i][j] = inf;
            }
        }
        memset(vis, false, sizeof(vis));
        dd = false;
        for (int i = 0; i < m; i++) {
            int a, b, c;
            cin >> a >> b >> c;
            a--; b--;           // 转换编号
            g[a][b] = c;
            g[b][a] = c;
        }
        re.clear();
        dfs(s, t);
        if (!dd) {
            cout << ""can't arrive"" << endl;
        } else {
            cout<<re.size()<<endl;
            for (size_t i = 0; i < re.size(); i++) {
                cout << re[i] + 1;   // 输出时转回 1-based
                if (i != re.size() - 1) cout << "" "";
            }
            cout << endl;
        }
    }
    return 0;
}",,Control → v,,Control → v,,Control → v,
1036863,1218,WA,DEBUG,bs_pause_2x,1510.3,287,"os,js
sz[310q/3!=0&&()o/8!=0&&cv/!&&cv||&&ccvv2!vq1=!=0&&0","#include<stdio.h>
#include<string.h>
int main(){
    char str[10001];
    scanf(""%s"",str);
    int len=strlen(str);
    int q=0;
    int sz[4]={0};
    int os=0;
    int js=0;
    for(int i=0;i<len;i++){
        q+=str[i]-'0';
        if((i+1)%2==0){
            os+=str[i]-'0';
        }else{
            js+=str[i]-'0';
        }
    }
    if(q>=3&&q%3==0){
        sz[0]=3;
    }
    if(q!=0&&((str[len-1]-'0')==5||(str[len-1]-'0')==0)){
        sz[1]=5;
    }
    int o=0;
    int j=1;
    if(len>=3){    
        for(int i=0;i<3;i++){
        o=o+(str[len-1-i]-'0')*j;
        j*=10;
    }
    if(o>=8&&o%8==0){
        sz[2]=8;
    }
    }else{
        for(int i=len-1;i>=0;i--){
        o=o+(str[i]-'0')*j;
        j*=10;
    }
    if(o>=8&&o%8==0){
        sz[2]=8;
    }
    }
    
    if(q!=0&&(os-js)%11==0){
        sz[3]=11;
    }
    int x=0;
    if(sz[0]!=0||sz[1]!=0||sz[2]!=0||sz[3]!=0){
        printf(""Yes\n"");
        for(int i=0;i<4;i++){
            if(sz[i]!=0){
                if(x==0){
                    printf(""%d"",sz[i]);
                    x++;
                }else{
                    printf("" %d"",sz[i]);
                    x++;
                }
            }
        }
    }else{
        printf(""No"");
    }
    return 0;
}",0,Backspace → 1 → 0 → 5 → Backspacex4,0,Backspace → 1 → 0 → 5 → Backspacex4,Shift → &x2 → 0,Backspace → 1 → 0 → 5 → Backspacex4 → q → 0,
1251278,1900,PE,IDLE,pause_67s,1254.2,424,"#incluede<stdio.h>
inrt main(
{
return 0;
int n;
swilehile9(scanf(""%d,&n!=EOF
{
if(n==1
printf(""*\n;
printf(""aAc'aA;
\ncc""A\n
printf(""*\n;c
{
c        if(nelse
{
""iffor(int ni=0;i<2n-1;i==++
printf(""*;
{
cprintf(""\n;
fosrr(int i=0;is<=n;i++
pr{
printf

char c='A;(""%c,c+i;
for(int j=0;
i<j<2*+*n-2;j++
{
printf("" ;
c\n

cc
c","#include<stdio.h>
int main()
{
    int n;
    while(scanf(""%d"",&n)!=EOF)
    {
        if(n==1)
        {
            printf(""*\n"");
            printf(""A\n"");
            printf(""*\n"");
        }
        else
        {
            //
            for(int i=1;i<2*n;i++)
            {
                printf(""*"");
            }
            printf(""\n"");
            //
            char c='A';
            for(int i=0;i<n;i++)
            {
                printf(""%c"",c+i);
                for(int j=1;j<2*n-2;j++)
                {
                    printf("" "");
                }
                printf(""%c\n"",c+i);
            }
            //
            for(int i=1;i<2*n;i++)
            {
                printf(""*"");
            }
            printf(""\n"");
            printf(""\n"");
        }
    }
    return 0;
}",,1,,1x3,,1x3,
1435338,1045,OLE,IDLE,pause_43s,1372.4,654,"#include<iostream>
using 
using namespace std;
int main(){
string 
#include<string.h>strchar sstr[15];
while(cin>>str{
if(str!=
while(cin>>str{

'""0
{=
break;
}
str
if(str==""0
{
continue;

strstr[0]
int booint dp[226][6[p6[][26];1
memset(dp,d0,dpsizeof(dp;[0]-'aint()dp[][
int len=strlen(str;int(str[len-1-'a';=1;
}

dfs(();
bool dfs)(){

int vis[26][26];2int x1if(){
cout<<""Yes<<endl;
else
{
cout<<""No<<endl;for(int i=0i<;i<26;i++
if(xx{
dfs(if(dfsdp[x][i]==1{
dfs(
vis([x][i]i=true;i;
vis[i]=false;%%&&vis[i]!","#include<iostream>
#include<string.h>
using namespace std;
int dp[26][26];
int vis[26];
bool dfs(int x) {
    if (x == 12)return true;
    bool ans = false;
    for (int i = 0;i < 26;i++) {
        if (dp[x][i] == 1 && !vis[i]) {
            vis[i] = true;
            ans = dfs(i);
            if (ans) {
                break;
            }
            vis[i] = false;
        }
    }
    return ans;
}
int main() {
    char str[15];
    while (1) {
        memset(dp, 0, sizeof(dp));
        while (cin >> str) {
            int len = strlen(str);
            if (len == 1)
                break;
            dp[int(str[0] - 'a')][int(str[len - 1] - 'a')] = 1;
        }
        if (dfs(1)) {
            cout << ""Yes"" << endl;
        }
        else {
            cout << ""No"" << endl;
        }
    }
}",,i → n → t → b → ox2 → l →   → a → n → s → = → d,,i → n → t → b → ox2 → l →   → a → n → s → = → d,,i → n → t → b → ox2 → l →   → a → n → s → = → d,
996215,2131,WA,IDLE,pause_33s,1607.0,1378,"ine MAIIN (a,b (a<(b?(a:(b)(int max=MAX(i,(MAX(j,nk;
int min=MIN(i<,(MIN(j,k;
int mid=i+j+k-max-min;
if(max==min{
arr[if(if(max!=1{
arr[i[j[k=max*10000;
else{
arr[i[j[k=(70000;
if(min==mid+1(mid====min+1)&&(mid==max-1;{
arr=[i[j[k=min*1000;if(minif(min==1{
arr[i[j[k=7000;
elase{
[i[j[k}]=min*1000;
if esselse else if(mid==min||(min==mind||min(min==max{
if(mid==1{
arr[i[j[k]=mid*100;
0;
if(mid!=1{
arr[i[ij[k=mid*100;
if(elseif(minmindd==min{
arr[i[j[k+=if(max==1{
arr[i[j[k+=7;
if{
arr[i[j[k+=max;
eif(mid==max{
if(min==1{
arr[i[j[k+=7;
eslles{
searr[i[j[k+=min;

else{
arr[i[j[k=i+j+k;
int main({
","#include<stdio.h>
#define MAX(a,b) ((a)>(b)?(a):(b))
#define MIN(a,b) ((a)<(b)?(a):(b))
int arr[7][7][7]={0};
void pre(){
    for(int i=1;i<7;i++){
        for(int j=1;j<7;j++){
            for(int k=1;k<7;k++){
                int max=MAX(i,(MAX(j,k)));
                int min=MIN(i,(MIN(j,k)));
                int mid=i+j+k-max-min;
                if(max==min){
                    if(max!=1){
                        arr[i][j][k]=max*10000;
                    }
                    else{
                        arr[i][j][k]=70000;
                    }
                }
                 else if((mid==min+1)&&(mid==max-1)){
                    if(min==1){
                        arr[i][j][k]=7000;
                    }
                    else{
                        arr[i][j][k]=min*1000;
                    }
                }
                else if((mid==min)||(min==max)){
                    if(mid==1){
                        arr[i][j][k]=700;
                    }
                  else{
                        arr[i][j][k]=mid*100;
                    }
                    if(mid==min){
                        if(max==1){
                            arr[i][j][k]+=7;
                        }
                        else{
                            arr[i][j][k]+=max;
                        }
                    }
                    if(mid==max){
                        if(min==1){
                            arr[i][j][k]+=7;
                        }
                        else{
                           arr[i][j][k]+=min; 
                        }
                    }
                }
                else{
                    arr[i][j][k]=i+j+k;
                }
            }
        }
    }
}
int main(){
    pre();
    int k;
    while(scanf(""%d"",&k)!=EOF){
        int n1,n2,n3,m1,m2,m3;
        int count1=0;
        int count2=0;
        for(int i=0;i<k;i++){
scanf(""%d%d%d%d%d%d"",&n1,&n2,&n3,&m1,&m2,&m3);
            if(arr[n1][n2][n3]>arr[m1][m2][m3]){
                printf(""1\n"");
                count1++;
            }
            else if(arr[n1][n2][n3]==arr[m1][m2][m3]){
                printf(""3\n"");
            }
            else{
                printf(""2\n"");
                count2++;
            }
        }
        printf(""%d %d\n"",count1,count2);
    }
    return 0;
}",,p → r → e → Shift → ( → ; → Enter,,p → r → e → Shift → ( → ; → Enter,,"p → r → e → Shift → ( → ; → Enter → i → n → t →   → k → ; → Enter → w → h → i → l → e → Shift → ( → s → c → a → n → f → Shift → ( → Shift → "" → Shift → % → d",
1213646,1662,CE,IDLE,pause_121s,1490.7,521,"#include<syytdio.h>
###include<stdbool.h>
bool ispreimre(#in<string.h>
bol is_prime(int no{
if(n<2 return false;
if(n==2 return true;
if(n%2==0 retyurn false;
for(int i=0;i<3=*i<=n;i+=2{
if(n%i==0 retrun false;
return true;
bool is_","#include<stdio.h>
#include<stdbool.h>
#include<string.h>
bool is_prime(int n){
    if(n<2) return false;
    if(n==2) return true;
    if(n%2==0) return false;
    for(int i=3;i*i<=n;i+=2){
        if(n%i==0) retrun false;
    }
    return true;
}
bool dight_prime(int n){
    if(n==0) return false;
    while(n>0){
        int dight=n%10;
        if(dight==2||dight==3||dight==5||dight==7){
            return true;
        }
        n/=10;
    }
    return false;
}
int dight_sum(int n){
    int sum=0;
    while(n>0){
        sum+=n%10;
        n/=10;
    }
}
int ",,i → s → Shift → _,,i → s → Shift → _ → d → i → g → h → t → Shift → _ → p → r → i,,i → s → Shift → _ → d → i → g → h → t → Shift → _ → p → r → i → m → e → Shift → ( → i → n → t →   → n → Shift → { → Enter,
1355810,1536,PE,IDLE,pause_54s,1663.8,918,"##include<.>stdio.h

int main({



return 0;int a,b;
int num_1[10000000000;
intt num_2[100;
whil((scanf""%d%d ,&a,&b!=EOF{


whil(a>0{
int temp;
tempx
v=_1=0n[t=a%10;
a/=10;
cv222=0000000={}00{}0","#include<stdio.h>

int max(int a,int b){
    if(a>b)return a;
    return b;
}

int main(){
    int a,b;
    while(scanf(""%d %d"",&a,&b)!=EOF){
    int num_1[1000]={0};
    int num_2[1000]={0};
    int num[1000]={0};
         int temp_1=0;
        while(a>0){
            num_1[temp_1]=a%10;
            temp_1++;
            a/=10;
        }
         int temp_2=0;
        while(b>0){
            num_2[temp_2]=b%10;
            temp_2++;
            b/=10;
        }
        for(int i=0;i<1000;i++){
            int m=num_2[i]+num_1[i];
            if(m>=10){
                m-=10;
            }
            num[i]=m;
        }
        int k=0;
        int op=1;
        for(int i=999;i>=0;i--){
            if(num[i]==0&&op==1){
                continue;
            }else{
                printf(""%d"",num[i]);
                op=0;
            }
        }
        if(op==1)printf(""%d\n"",k);
        printf(""\n"");
        
    }
    
    
    return 0;
}",,ArrowDown,,ArrowDown → ArrowUpx3 → ArrowRight,,ArrowDown → ArrowUpx3 → ArrowRight → Control → Insert → Control → Insert,
1368904,2108,WA,DEBUG,bs_pause_2x,1434.2,486,"3##include<stdio.h?>
int main({
while(1{
int n,m;
scanf(""%d %d,&n.,&m;
jif(n==0&&m==0{ btreakl;
int x=0;,y;
while(x<=n{
if($4*x+(4*x+224*
int ret=0;(n-x==m{
ret=1;
brealk;x++;
if(ret==1 printf(""%d %d\n,x,n-x;
else printf(""Error;\nreturn 0;(})||n==NULL42n-xint x=m-(m-2n/2;
if(m-2n%2!=0() 
int ret=0;1 ret=0;;
x=(m-2*n/2;1 4
00 )(&&m-)||m-","#include<stdio.h>
int main(){
    while(1){
        int n,m;
        scanf(""%d %d"",&n,&m);
        if(n==0&&m==0) break;
        int x;
        x=(m-2*n)/2;
        int ret=1;
        if(((m-2*n)%2!=0)||m-2*n<0) ret=0; 
        if(x<0) ret=0;
        if(ret==1) printf(""%d %d\n"",n-x,x);
        else printf(""Error\n"");
    }return 0;
}",Backspacex7,Backspacex10 → 0 →  ,Backspacex7,Backspacex10 → 0 →   → 4 → Enter → 0 →   → 0,Control → v → Backspacex7,Backspacex10 → 0 →   → 4 → Enter → 0 →   → 0 → Enter → i → f,
1132907,2112,PE,DEBUG,bs_pause_2x,1498.0,915,"#include <stdio.hg>
int mianain(
{
int n;
whikele(sxcanfcamf(""%smm,%d"",&n !=EOF
{
)ifor(*int i=0;i<n;i++
{

int num[n;scanf(""%d0,nuimumm[i;
for(int i=0;i<2;i++
{
scanf(""%s,d %s   
int cmd1;
char smdcmsd2;smdcmd1;cmd2);
if(cmd2=='L00
{
fior(int i=0;i<n;i++
{
printf(""
if(icmd1%n(+1)-1%d ,num[i;
for(int i=0;i<cmd1%(n+1;i++
{
printf(""%d ,num[i;
printf(:\n""""';
else if(cmsd==2=='R00
{
v

reutrn turn 0;
printf(:""\n;;,&&nn--1-v><n-10vn0v=c&
int count=0;
count+_++;
count++;
if(count>1==12
printf(""\n;
v
int count=0;
v
count++;
count++;2","#include <stdio.h>
int main()
{
    int n;
    while(scanf(""%d"",&n) !=EOF)
    {
        int num[n];
        for(int i=0;i<n;i++)
        {
            scanf(""%d"",&num[i]);
        }
        int cmd1;
        char cmd2;
        scanf(""%d %c"",&cmd1,&cmd2);
        if(cmd2=='L')
        {
            int count=0;
            for(int i=cmd1%(n);i<n;i++)
            {
                printf(""%d "",num[i]);
                count++;
                if(count==12)
                {
                    count-=12;
                    printf(""\n"");
                }
            }
            for(int i=0;i<cmd1%(n);i++)
            {
                printf(""%d "",num[i]);
                count++;
                 if(count==12)
                 {
                     count-=12;
                printf(""\n"");
                 }
            }
            if(count<12)
            printf(""\n"");
        }
        else if(cmd2=='R')
        {
            int count=0;
            for(int i=n-cmd1%(n);i<n;i++)
            {
                printf(""%d "",num[i]);
                count++;
                 if(count==12){
                     count-=12;
                printf(""\n"");}
            }
            for(int i=0;i<n-cmd1%(n);i++)
            {
                printf(""%d "",num[i]);
                count++;
                 if(count==12){count-=12;
                printf(""\n"");}
            }
            if(count<12)
            printf(""\n"");
        }
        printf(""\n"");
    }
    return 0;
}",3 →   → 5 →   → Backspacex7,Backspacex2 →  ,2 → 8 →   → 1 → 3 →   → 5 →   → Backspacex7,Backspacex2 →  x2 → Backspacex2 → Control → v,Control → Insert → Backspacex2 → 2 → 8 →   → 1 → 3 →   → 5 →   → Backspacex7,Backspacex2 →  x2 → Backspacex2 → Control → v,
1138564,2176,NoData,IDLE,pause_32s,1160.0,745,"#include<stdio.h>
int main({
int m,n;
while(scanf(""%d %d
char doact; %c!@=EOF{
fwwwint [arr[m[n;
forint  (int i=0;i<mm;i++{
for(int j=0;i<n;i++{
sancandff(""%d,&arr[,m[n;
","#include<stdio.h>
int main(){
    int m,n;
    char act;
    while(scanf(""%d %d %c"",&m,&n,&act)!=EOF){
        int arr[m][n];
        for(int i=0;i<m;i++){
            for(int j=0;i<n;i++){
                scanf(""%d"",&arr[m][n]);
            }
        }
        if(act=='L'){
            for(int i=0;i<n;i++){
                for(int j=m-1;j>=0;j--){
                    printf(""%d "",arr[i][j]);
                }
                printf(""\n"");
            }
        }
        if(act=='R'){
            for(int i=n-1;i>=0;i--){
                for(int j=0;j<m;j++){
                    printf(""%d "",arr[i][j]);
                }
                printf(""\n"");
            }
        }
    }
    return 0;
}",,f → o → r → Shift → ( → i → n → t →   → i → = → 0 → ;,,f → o → r → Shift → ( → i → n → t →   → i → = → 0 → ; → i → f,,"f → o → r → Shift → ( → i → n → t →   → i → = → 0 → ; → i → f → , → Shiftx2 → & → m → . → , → Shift → & → n",
